,year,month,day,latitude,longitude,zon.winds,mer.winds,humidity,air temp.,s.s.temp.
267,1987.0,7.0,12.0,-0.01,-140.1,-6.5,1.2,82.19848628444322,27.45,27.7245438375717
268,1994.0,5.0,18.0,-4.99,-139.9,-5.1,1.1,79.8,27.52,28.017493414473616
269,1996.0,8.0,12.0,4.97,-109.94,-4.6,5.1,72.9,24.34,25.988356386095305
270,1996.0,4.0,3.0,4.98,-109.94,-3.8563625900545304,0.07793000117939641,85.7,26.1,27.538232924479715
271,1995.0,11.0,14.0,5.08,-155.0,-4.26123537388618,1.2135053152468345,79.8,26.05,27.075227974967444
272,1996.0,2.0,26.0,2.05,-155.0,-6.0,0.5,80.6,26.02,26.67401957947707
273,1995.0,9.0,8.0,-1.99,-95.0,-3.2,3.4,90.6,20.06,19.77513514559359
274,1993.0,7.0,10.0,-0.04,-124.4,-7.4,-0.7,89.5,23.77,23.78541308936134
275,1993.0,9.0,16.0,-0.01,-110.0,-3.6,1.6,87.5,21.69,21.897695659146297
276,1995.0,2.0,19.0,5.0,-154.9,-4.3,-5.1,82.7,27.34,28.112180374087078
277,1996.0,11.0,1.0,2.0,165.0,-2.6,0.2,67.2,28.05,29.46986387318079
278,1992.0,7.0,5.0,-5.04,-124.9,-5.7,1.3,87.5,26.27,26.766376802602586
279,1992.0,7.0,18.0,4.99,-170.0,-2.5,-2.0,73.0,27.19,28.905005981517434
280,1985.0,11.0,29.0,-8.03,-109.94,-4.796186568654761,3.397263783288764,86.40433164809508,23.58,23.785967427340974
281,1990.0,8.0,23.0,1.99,-110.1,-4.8,4.9,87.54631239718924,23.62,25.011494960443933
282,1994.0,2.0,10.0,-2.18,-170.0,-4.7,-2.8,76.3,27.1,27.83505703294952
283,1994.0,1.0,4.0,0.0,-110.0,-3.0,2.9,85.8,23.39,23.78160978334041
284,1992.0,9.0,16.0,2.0,-155.0,-4.4,-0.1,77.3,26.31,27.344823953324994
285,1993.0,10.0,4.0,4.97,137.0,-0.918428521581049,0.5545030028611677,81.77953481118936,27.4368643678053,28.668199623765886
286,1993.0,7.0,13.0,-4.71,163.9,-2.7,1.1,89.5,27.4,29.071793868512362
287,1993.0,12.0,29.0,4.97,-170.0,-6.3,-3.9,83.9,27.84,28.577735327898775
288,1995.0,1.0,11.0,9.0,-140.2,-7.1,-6.2,88.7,26.3,26.90197927907069
289,1996.0,3.0,9.0,2.01,165.0,-7.7,-1.8,80.0,28.12,28.81835813668321
290,1993.0,3.0,22.0,-4.97,-140.0,-5.6,-0.2,82.4,27.75,28.134129214554253
291,1996.0,6.0,24.0,4.97,-170.0,-2.2,-1.2,90.1,27.39,28.743737044884323
292,1995.0,6.0,2.0,-5.01,-139.9,-7.2,-0.8,75.3,27.86,28.016748994896606
293,1995.0,7.0,7.0,2.0,-155.0,-7.1,1.7,80.8,27.16,27.67741344969681
294,1989.0,4.0,10.0,-2.0,-110.0,-4.1,1.4,84.9394645948646,26.11,26.4947695259703
295,1989.0,9.0,4.0,-0.21,-124.44,-5.0,1.1,84.14669031726407,25.624089576773002,25.870049104451404
296,1992.0,10.0,29.0,2.0,156.0,0.2,5.2,82.95405273220126,26.42,29.00758543614455
297,1993.0,2.0,3.0,0.03,-109.94,-4.223691100396891,-0.3082694629927971,83.51796714175771,26.814926829587307,27.304708040537697
298,1996.0,7.0,20.0,-0.03,-95.0,-3.7,3.6,90.8,19.83,20.41374345729045
299,1994.0,1.0,22.0,8.99,-140.2,-6.8,-3.1,84.9,27.19,27.351005667871828
300,1993.0,6.0,26.0,-2.19,-170.0,-4.1,-1.5,74.2,28.77,29.508270718289285
301,1992.0,7.0,14.0,0.01,156.0,2.7,0.1,83.4,27.72,29.304535469800243
302,1995.0,1.0,23.0,-7.98,165.0,-1.3195731870953509,-2.1208206941230117,78.33643297705271,29.3,30.060757661476224
303,1996.0,6.0,12.0,-1.95,164.4,-5.9,-1.4,75.6,28.66,29.406323079734367
304,1993.0,1.0,12.0,-2.04,-124.9,-5.3,-1.0,85.1,24.38,24.579469718314016
305,1996.0,8.0,13.0,5.34,-124.9,-5.2,5.2,74.4,26.27,27.443615691527565
306,1991.0,4.0,25.0,-1.97,164.9,1.7,-1.6,83.6632143193998,27.66,29.86560282057431
307,1993.0,2.0,4.0,0.03,-140.0,-7.2,-0.2,84.113641109014,25.95,26.108357531956703
308,1995.0,12.0,24.0,4.97,147.0,-5.9,-2.6,81.1,29.36,29.764549206868878
309,1989.0,6.0,26.0,1.77,166.0,-2.2,1.0,83.96853252684889,27.24011015592069,28.956238587260557
310,1989.0,5.0,4.0,-1.99,-110.0,-6.6,1.1,84.487236062492,25.8,25.99089387172725
311,1996.0,6.0,3.0,8.06,-110.1,0.5,-1.5,81.9,26.83,28.10931034936726
312,1993.0,7.0,15.0,-2.01,-110.0,-6.6,2.1,87.5,24.48,24.516384145429026
313,1995.0,5.0,11.0,-2.0,156.0,-4.1,0.6,76.72930616743167,29.62,30.118678382404337
314,1994.0,2.0,14.0,2.0,137.4,-1.4477417405451547,-0.959666449941551,82.73340616778194,27.93583748337548,29.055975321823297
315,1981.0,10.0,8.0,-0.02,-94.94,-2.4,5.4,94.19673227178919,21.48,22.28562531149482
316,1996.0,11.0,18.0,0.02,-95.1,-3.0,1.1,87.2,19.6,20.66237878023253
317,1993.0,5.0,15.0,0.0,165.0,4.2,4.5,81.1,27.88,29.18676388809888
318,1994.0,10.0,19.0,0.0,156.0,-1.0208952548189387,0.36251914259369755,80.23625605320831,27.425309390874162,28.72197935591868
319,1993.0,1.0,1.0,0.05,170.0,-1.3101357791310733,-0.9706682149910648,83.40180636003674,27.81,29.117358733916625
320,1991.0,12.0,20.0,-4.99,165.0,2.2,-2.2,80.75552223933414,27.4,29.671297630595294
321,1991.0,8.0,21.0,-1.98,164.9,-2.0,-0.1,83.55039794478182,26.19,29.20313523267232
322,1988.0,11.0,6.0,-0.06,-110.0,-2.1,0.6,94.62533123321236,19.66,19.591681301000307
323,1986.0,7.0,17.0,-2.01,165.0,-1.1,0.4,81.21804109403297,29.12,30.06931031960382
324,1991.0,11.0,12.0,0.0,165.0,5.9,1.5,75.5,26.97,29.46503929732681
325,1989.0,3.0,9.0,1.94,-140.2,-5.6,-3.4,87.1044896798727,25.58,26.46234616102644
326,1993.0,11.0,25.0,-8.28,-155.0,-0.2,-2.1,70.7,27.94,29.02354148574974
327,1992.0,1.0,24.0,-5.0,-140.0,5.0,-2.0,85.61037808893548,26.84,28.188311415252556
328,1987.0,12.0,31.0,-0.05,164.9,4.6,-4.6,84.75642077862142,27.11,29.141688649025273
329,1995.0,10.0,12.0,0.0,-139.9,-6.6,0.1,78.8,24.42,24.913648605728337
330,1994.0,4.0,28.0,-8.01,-125.0,-5.6,-0.5,80.7758723878203,26.42333723171018,26.931393817323865
331,1994.0,9.0,9.0,5.04,165.0,5.2,3.6,87.1,27.36,29.062326128017176
332,1986.0,5.0,8.0,-8.04,-109.94,-4.24057369903295,0.8897952486314011,83.74535728991987,26.53,27.041400332690618
333,1993.0,8.0,19.0,0.02,-140.0,-4.7,2.0,79.9,24.48,24.93203874619102
334,1990.0,7.0,23.0,-5.03,165.0,-6.1,0.8,79.58475496905874,27.9,29.014656128164994
335,1984.0,12.0,28.0,-0.04,-140.1,-7.7,-0.6,87.42829300050414,23.81,23.790364904977267
336,1993.0,8.0,28.0,-1.95,-179.9,-3.5,-1.7,77.43928029028791,28.98,29.87359295364613
337,1994.0,7.0,17.0,5.01,-154.9,-2.1,-0.2,80.44414606886914,28.27,29.19907916256078
338,1990.0,12.0,10.0,5.0,-110.0,-1.1,4.9,85.55867273383853,24.98,26.638087148651017
339,1996.0,9.0,18.0,-1.98,-179.9,-1.8,-0.2,79.6,28.02,29.036227538401455
340,1995.0,3.0,10.0,2.04,-110.1,-5.6,2.4,86.0,25.55,26.19506990574493
341,1995.0,3.0,16.0,-2.0,156.0,-3.2,-1.5,78.45757974943137,29.27,29.78946846229062
342,1994.0,1.0,24.0,4.96,147.0,-4.9,-4.4,86.7,27.61,28.7329597668937
343,1989.0,12.0,3.0,0.0,-110.0,-5.2277997287083195,4.330658834772294,89.70816236323901,21.45,21.78289995391573
344,1988.0,8.0,27.0,-2.0,164.9,-7.4,-2.8,80.61736698676339,27.94,28.4701351010023
345,1995.0,12.0,5.0,-0.31,-96.06,-2.1,3.1,94.1,20.86,20.708449793914767
346,1993.0,7.0,6.0,-0.04,-95.0,-5.3,5.6,88.35485413191896,22.3,23.139354334098098
347,1994.0,6.0,26.0,8.13,-124.94,0.5,0.4,82.4,27.02,28.24503879946201
348,1991.0,11.0,5.0,5.01,-110.0,1.8,7.6,84.98909805775588,25.62,27.063377497033013
349,1984.0,1.0,13.0,0.0,-109.2,-2.0,0.8,96.40769280403231,21.7,21.66480209581186
350,1995.0,10.0,9.0,0.04,-179.9,-6.4,0.8,82.3,27.69,28.002862852528146
351,1988.0,12.0,2.0,7.05,-140.1,-2.7,6.0,84.5437001144461,26.02,27.414150786414925
352,1996.0,9.0,14.0,-8.04,164.9,-1.1949372409202255,-0.3835193510494719,83.2,27.81,29.202001445014726
353,1989.0,5.0,1.0,2.0,165.0,0.6,-2.1,85.56616601181986,27.23,29.19408512989759
354,1994.0,11.0,8.0,2.02,156.0,5.3,0.9,84.6,29.0,29.40756694315949
355,1986.0,11.0,26.0,-2.01,165.0,3.0,-3.8,83.3771099328992,27.84,29.428168074925765
356,1994.0,4.0,4.0,8.05,165.1,-2.2,-6.1,81.8,27.3,28.429828919651815
357,1989.0,9.0,17.0,-0.2,-124.44,-5.3,2.8,84.41148124377594,25.280906466079244,25.579545319796964
358,1995.0,12.0,22.0,8.04,-125.0,-2.8,2.5,75.4,26.48,27.61757385961296
359,1995.0,11.0,25.0,8.0,-179.9,-4.5,-0.8,80.9,26.678347660396042,28.097896865128074
360,1993.0,12.0,13.0,0.01,-155.0,-7.3,-3.9,79.3,26.8,27.034716176550013
361,1996.0,6.0,21.0,-1.93,164.4,1.8,0.7,66.7,27.89,29.642361508777824
362,1989.0,4.0,3.0,5.18,-110.06,-3.8057513812083528,0.7205401007486785,86.1617083689041,26.444244132442975,27.42118636553844
363,1995.0,1.0,6.0,-1.99,-140.0,-6.9,1.2,82.4,26.61,26.803666365263116
364,1995.0,5.0,26.0,5.03,165.0,-1.2,-1.1,83.21247156753736,27.2,29.06789344615791
365,1992.0,12.0,1.0,5.02,-140.0,-2.7,8.2,81.07299196466295,26.75,27.866957598735485
366,1994.0,9.0,28.0,2.0,-170.0,-3.1,2.4,75.8,28.55,29.5157268903401
367,1991.0,8.0,8.0,0.03,-155.0,-3.9653870031229275,0.41361488654450795,81.02993622196163,27.44,28.055144870553477
368,1991.0,6.0,30.0,0.04,-110.0,-6.2,3.9,83.29390157287571,25.92,26.10392800463906
369,1992.0,5.0,22.0,-2.01,156.0,-1.1,3.0,81.86386263590282,27.56,29.230668484793355
370,1992.0,6.0,16.0,1.97,147.0,-1.7,-1.3,76.2,29.1,29.83215913653462
371,1996.0,11.0,3.0,0.04,146.9,-0.5810645562739509,-0.0200761206200184,86.1,27.9,29.67494407520571
372,1996.0,9.0,24.0,-0.03,-170.0,-5.2,-2.0,73.2,26.89,27.54195612494828
373,1992.0,7.0,1.0,-0.02,154.0,3.3,2.6,82.87129790958431,27.57573272157839,29.229663971640267
374,1994.0,11.0,22.0,-2.15,-170.0,-2.2,0.5,72.5,29.1,29.85398989035653
375,1996.0,3.0,8.0,4.9,-139.9,-4.9,-3.2,85.9,26.25,26.652246098507135
376,1988.0,2.0,11.0,-0.04,-109.9,-2.2,0.5,89.26858972006085,24.8,24.989028637082292
377,1995.0,6.0,15.0,2.0,-155.0,-4.4,1.5,86.6,26.88,27.852734503560264
378,1988.0,6.0,7.0,6.96,-140.0,-2.8,4.9,85.49490890412949,26.77,27.79581236124724
379,1992.0,6.0,29.0,1.97,147.0,-1.1,3.2,83.2,26.9,29.10869418324275
380,1990.0,7.0,15.0,8.01,165.0,-3.0,0.6,82.69524611358634,28.31,29.33217706515568
381,1995.0,7.0,2.0,-2.02,-95.2,-2.3,3.4,88.82205410763311,21.9,22.030554540500308
382,1987.0,4.0,18.0,-0.08,165.1,2.6,-1.9,87.34211602583139,26.84,29.136995757274732
383,1996.0,2.0,20.0,1.97,-170.0,-6.4,-1.0,84.4,25.94,26.35049838129455
384,1992.0,8.0,15.0,5.01,-109.94,-4.138124576075896,1.6665675805872127,85.57534337611116,25.05,26.609090561774877
385,1993.0,12.0,23.0,-0.01,143.0,6.1,2.9,85.8,27.98,29.30879394933415
386,1994.0,8.0,20.0,8.04,165.1,-1.2,-0.3,81.4,28.25,29.414868646590875
387,1987.0,1.0,18.0,2.2,-110.3,-1.7,6.3,88.65391542568852,25.64,26.716136375431212
388,1995.0,8.0,22.0,-0.23,-124.4,-6.3,-1.7,86.1,22.7,22.793877274901618
389,1996.0,8.0,21.0,-8.04,164.9,-3.8,-0.4,84.5,27.58,29.17163787183337
390,1993.0,11.0,30.0,-8.01,-179.9,-5.8,-0.1,77.3,29.69,29.940859786258383
391,1996.0,2.0,22.0,8.05,-110.1,-5.6,-4.2,88.7,26.28,26.57220945858252
392,1995.0,2.0,17.0,0.02,-155.0,-5.4,1.5,85.9,26.77,27.02658632751893
393,1996.0,4.0,25.0,8.06,-110.1,-3.8,2.1,81.76033937730233,27.66,28.331034523516987
394,1996.0,11.0,19.0,0.0,165.0,3.9,0.8,75.4,28.42,29.828827187991422
395,1989.0,8.0,17.0,8.01,165.0,-3.9,0.4,83.11835933022644,27.94,29.222029721512452
396,1996.0,6.0,5.0,4.9,-139.9,-5.0,2.7,81.8,27.28,27.963289882363856
397,1996.0,12.0,12.0,2.02,156.0,-0.8,-2.8,79.6,29.44,30.12432849546916
398,1995.0,6.0,28.0,0.01,-110.0,-5.2,2.0,85.1,23.3,23.66772331856547
399,1989.0,4.0,19.0,2.0,165.0,-4.3,0.1,83.23273368084483,27.88,28.70411335029861
400,1990.0,3.0,20.0,8.01,165.0,-2.4,-1.2,88.21712929022226,26.05,28.0802254385858
401,1993.0,3.0,13.0,-5.04,-124.9,-4.9,0.8,88.7,26.1,26.484991861507623
402,1991.0,8.0,12.0,-1.98,164.9,0.8,0.6,80.65474216596476,28.36,29.981414452400838
403,1994.0,8.0,12.0,8.12,-124.9,-0.9,7.3,72.8,27.1,27.931145961623344
404,1992.0,10.0,11.0,5.01,-109.94,-3.9864546694774106,1.8971741131724116,84.77403882982719,25.12,26.59736675381849
405,1994.0,8.0,5.0,5.01,-154.9,-1.5,4.8,80.57187512291648,27.81,28.991221037223497
406,1994.0,8.0,12.0,0.03,-179.9,1.2,-2.0,76.1,28.42,29.761880687960403
407,1993.0,10.0,27.0,-4.97,-179.9,4.7,3.2,75.8,29.27,30.065385539770528
408,1993.0,8.0,21.0,0.0,-124.44,-4.6,-1.0,83.2,24.16,24.428704530395134
409,1996.0,7.0,2.0,4.98,-154.9,-4.2490807451585795,-0.2243195666038389,77.6,27.52,28.31327473329077
410,1989.0,8.0,29.0,0.0,-169.5,-6.7,4.1,80.97450296243176,27.22,27.3842742507558
411,1995.0,8.0,31.0,2.03,137.0,-0.8867987630266043,-0.08382154028890909,85.2,27.61,29.128722201352335
412,1993.0,10.0,31.0,-1.96,-179.9,-3.7442058170348247,-0.3240439874765002,76.63358741901368,28.9,29.915573827096672
413,1989.0,7.0,19.0,-4.97,-110.0,-7.2,2.9,86.02503637544055,23.8,23.910145078425558
414,1986.0,5.0,31.0,2.15,-110.2,-4.11720524587048,1.7299110400620066,87.77629073531523,25.38,26.113031465703084
415,1995.0,2.0,13.0,-7.98,165.0,-1.2864910280760569,-1.9545366133366997,78.14708140071843,29.22,30.08852711001399
416,1993.0,1.0,16.0,-4.99,-110.0,-6.3,-0.4,81.3,24.78,24.94963390692455
417,1994.0,3.0,14.0,9.01,-140.2,-3.1,-0.3,77.6,27.19,28.167900913860684
418,1989.0,10.0,13.0,2.01,-140.0,-6.5,3.7,84.64212822396064,24.976251459057835,25.762636026501553
419,1992.0,11.0,4.0,5.05,-125.0,1.6,5.9,88.36744710108701,23.42,25.958945921692518
420,1996.0,12.0,26.0,-2.01,-140.0,-6.3,-0.5,79.6,25.05,25.332288906134682
421,1988.0,8.0,26.0,-1.99,-140.0,-6.3,2.3,85.32601467371194,24.78,24.874167187204513
422,1996.0,4.0,30.0,-1.99,-110.0,-6.2,3.5,81.64802295927757,25.9,26.06995182596292
423,1995.0,4.0,29.0,8.0,-170.0,-4.9,-5.2,88.3,27.05,27.949626578524867
424,1994.0,10.0,11.0,-4.99,-95.0,-3.8,3.3,79.8,21.62,22.134251063301768
425,1996.0,10.0,26.0,-2.05,-124.94,-5.5,0.7,89.8,24.12,24.143919662807566
426,1992.0,7.0,2.0,-0.03,-170.0,0.2,-1.4,73.4,27.52,28.895568299356743
427,1995.0,12.0,9.0,1.97,-125.3,-7.0,2.9,75.0,23.75,24.890203516886054
428,1992.0,9.0,21.0,2.02,137.0,2.2,-2.0,78.1,29.19,29.70216011883649
429,1993.0,3.0,10.0,-4.99,156.0,8.9,1.2,83.6,28.44,29.01083932610017
430,1996.0,4.0,8.0,9.0,-140.2,-4.239846441087195,0.2745231205157097,82.7,25.92,26.906209271995536
431,1988.0,11.0,11.0,0.02,-169.5,-4.6,-1.6,85.7014078598213,24.7,25.069695282916673
432,1996.0,11.0,14.0,2.0,-179.8,2.6,1.7,67.8,28.02,28.958305752724986
433,1996.0,1.0,9.0,1.99,147.0,-1.7277038479207079,-1.486354581388042,77.0,28.27,29.308624530298967
434,1995.0,4.0,28.0,9.0,-140.2,-3.5455002755805225,-0.22295906156043088,85.8,27.1,28.114691463932463
435,1992.0,5.0,9.0,5.0,147.0,-3.9,-3.4,81.59472870201705,28.62,29.266653320467935
436,1995.0,12.0,6.0,8.04,-125.0,-0.7,3.7,87.7,25.84,27.506664298827463
437,1993.0,9.0,5.0,-4.66,164.2,-1.321592989607808,-0.2831690554995703,75.4,28.45,29.62667667630503
438,1988.0,11.0,11.0,-0.07,-110.0,-1.2,2.0,94.21756570781167,19.95,19.815456708128252
439,1992.0,8.0,26.0,5.01,-154.9,-6.9,0.3,72.7,27.42,28.29145518107612
440,1995.0,1.0,10.0,8.0,-179.9,-5.5,-5.2,80.8,28.052159357450307,28.70749247863314
441,1995.0,8.0,2.0,-4.97,-110.0,-5.2990283747215585,1.7543434942464842,79.6,23.83,23.92899353513726
442,1996.0,6.0,1.0,5.02,137.0,0.8,2.8,83.05157588397299,26.98,29.227355796813473
443,1995.0,3.0,19.0,-4.97,-110.0,-6.4,3.5,74.8,27.05,27.397764162733665
444,1993.0,8.0,14.0,5.01,156.0,6.3,0.7,89.5,26.58,28.86633981812867
445,1990.0,1.0,19.0,5.0,165.0,-4.7,-1.9,84.47616507135979,28.0,28.95257752168191
446,1993.0,7.0,17.0,1.96,-125.0,-5.4,3.3,80.0,24.64,25.4832838665823
447,1984.0,10.0,18.0,-0.03,-124.56,-5.8,0.7,91.10996308096173,22.3,22.431728824671524
448,1996.0,2.0,28.0,-1.99,-140.0,-6.8,-1.7,87.2,26.36,26.58916039473594
449,1994.0,1.0,28.0,0.01,156.0,-2.9,0.6,78.8,27.64,29.331013210712264
450,1996.0,5.0,11.0,-2.0,155.8,-1.3745788046751102,-0.8392351247265992,80.08879669944383,27.88667180823367,29.443075918598296
451,1995.0,4.0,22.0,-7.98,-125.0,-4.646540739628975,-0.8519316351363955,78.2,27.69,28.06047543976302
452,1991.0,11.0,3.0,0.0,165.0,4.0,-1.7,74.6,28.38,29.611878478956616
453,1989.0,5.0,27.0,7.05,-140.1,-3.7,-0.8,86.35636659192426,26.38,27.692799371665327
454,1996.0,5.0,23.0,-1.99,-95.1,-4.5,2.0,80.9,23.94,23.960369191630534
455,1993.0,6.0,5.0,1.98,-95.0,-1.8,7.2,82.8,27.34,28.26513268959436
456,1993.0,4.0,22.0,-0.04,-95.0,-2.8,2.6,82.59338576377445,26.94,27.555411797763117
457,1990.0,9.0,13.0,2.02,-140.0,-4.519928047123543,2.114806311451332,85.63638491943834,24.77,25.53244194344747
458,1996.0,7.0,20.0,-5.01,-155.0,-4.552875343990564,-0.15458501456689078,82.1,27.0,27.887896197002377
459,1982.0,11.0,23.0,0.04,-109.25,-0.5,3.2,85.92495248019213,26.38,27.236007729978237
460,1995.0,5.0,16.0,0.0,165.0,-2.2,-1.5,77.3,28.889779956062938,29.705755742810474
461,1988.0,12.0,5.0,7.04,-140.1,-5.1,2.0,84.57999911090076,25.84,26.79293418493271
462,1994.0,4.0,23.0,-4.99,165.1,-1.8,-1.0,83.2,28.61,29.578776137847193
463,1995.0,3.0,22.0,-2.1,-124.9,-5.2,-0.9,82.70251373170186,26.14,26.42025499441172
464,1992.0,4.0,1.0,1.99,-170.0,5.2,0.4,85.9,28.0,29.15320990106954
465,1994.0,6.0,15.0,0.03,-124.3,-5.8,2.0,83.2,25.83,26.07425212062713
466,1993.0,12.0,4.0,-4.97,-110.0,-6.2,2.3,83.2,24.3,24.210945850262316
467,1996.0,11.0,2.0,-7.97,-125.0,-5.4,-3.5,77.4,25.12,25.63841576063295
468,1988.0,9.0,19.0,0.13,-124.44,-5.8,1.2,89.84639014043216,22.31,22.33427546735156
469,1995.0,3.0,9.0,-4.97,-110.0,-4.353001557579148,-0.6982308090951506,80.58021727938194,27.2,27.72108079565711
470,1996.0,1.0,31.0,-5.02,-155.0,-6.5,-3.5,77.1,26.73,27.113966070032586
471,1996.0,5.0,7.0,8.02,-170.0,-7.1,-4.4,80.0,27.56,27.947515064179907
472,1996.0,11.0,7.0,7.97,-155.0,-4.6,3.2,80.5,27.62,28.59504058103778
473,1990.0,9.0,7.0,0.02,-140.0,-7.0,-0.2,81.8,24.7,25.03424457688519
474,1996.0,7.0,2.0,2.04,-110.1,-3.3,4.7,78.7,24.39,25.63244514719572
475,1992.0,6.0,19.0,0.05,170.0,0.4,-1.8,75.0,28.17,29.759686260843544
476,1992.0,11.0,20.0,-0.01,157.5,3.0,4.2,81.6,28.67,29.496616303483023
477,1990.0,12.0,22.0,6.99,-140.0,-3.6259813188420082,1.9354846168485267,83.66215961528928,26.1,27.204376030916013
478,1981.0,3.0,10.0,0.01,-109.56,-1.0,2.0,92.47616839644286,24.44,24.845997083876004
479,1993.0,6.0,28.0,0.01,-155.0,-2.4,-1.7,82.4,28.22,29.07910396862756
480,1993.0,5.0,25.0,-4.73,163.9,-4.5,-1.1,83.2,28.53,29.31033389370567
481,1996.0,3.0,17.0,-4.99,156.0,-2.7,-1.9,77.87687680667045,29.08,29.77689601178866
482,1994.0,11.0,5.0,5.0,-170.0,4.1,-0.9,80.4,27.9,29.52505397222966
483,1991.0,9.0,29.0,2.0,156.0,1.6,2.4,78.1,27.8,29.308028848927787
484,1995.0,7.0,17.0,-2.0,-110.0,-3.7,3.1,81.34414096139949,26.131044135132612,26.43832926165232
485,1995.0,8.0,27.0,-5.01,-139.9,-8.3,0.2,82.2,26.53,26.74478834399029
486,1995.0,9.0,27.0,-8.05,-109.94,-7.5,2.4,75.4,23.67,23.80107087656651
487,1995.0,9.0,20.0,0.0,165.0,0.5,1.0,80.4,27.981856859568467,29.77235040431753
488,1994.0,6.0,20.0,0.01,-155.0,-5.9,-1.1,82.1,27.38,27.713393624550328
489,1996.0,6.0,21.0,0.01,156.1,-0.8,-0.6,72.0,28.5,29.912724361128365
490,1996.0,11.0,26.0,5.0,156.1,-0.7,3.5,85.7,28.02,29.581291499525943
491,1992.0,7.0,2.0,5.0,147.0,-3.6,-1.2,82.43500101414327,27.62,29.32277283087807
492,1995.0,10.0,26.0,-8.02,-95.06,-4.8,3.4,83.0,20.86,22.074992627684182
493,1989.0,10.0,27.0,9.0,-140.2,-3.621580676263875,1.8328161156217107,85.24292054846751,26.083970984379164,27.528891666977707
494,1995.0,7.0,9.0,0.02,-140.0,-7.5,0.8,80.3,25.55,25.826260662961186
495,1990.0,5.0,10.0,-1.97,-111.4,-4.4,3.9,82.47471554810875,26.94,27.244217142053326
496,1994.0,9.0,2.0,2.0,-170.0,-6.4,1.1,74.1,29.22,29.59451177685994
497,1987.0,1.0,31.0,-4.96,165.0,3.2,-4.5,86.85684007689065,27.34,28.971432264746223
498,1996.0,8.0,21.0,5.04,165.0,-2.1,1.0,77.8,27.4,29.318449551309516
499,1996.0,2.0,26.0,5.0,-179.9,-4.813175749057933,-0.6371679690039969,79.4,27.05,28.24544501852446
500,1996.0,4.0,5.0,1.95,-125.25,-4.146176614607555,-0.2958232386356201,83.1,26.72,27.429161025278002
501,1988.0,9.0,25.0,-0.03,165.0,-0.9494097315801042,1.2136344147887428,83.82689480138367,26.862337555177163,27.851672750187927
502,1993.0,10.0,1.0,0.01,156.0,-1.1905118735583216,0.9914181052476465,83.1,26.39,28.753971678958834
503,1993.0,7.0,9.0,7.96,-155.0,-6.2,0.1,83.42972674740736,26.457483567423054,27.646993997677217
504,1991.0,3.0,14.0,6.98,-140.0,-3.897348303840829,0.029360713286934015,84.89296410831162,27.16,27.724342418636123
505,1993.0,7.0,4.0,1.95,-125.0,-8.1,1.4,76.8,26.05,26.890090599260297
506,1993.0,2.0,8.0,5.0,-154.9,-6.5,-2.5,82.8,27.3,27.882045624732438
507,1993.0,5.0,3.0,5.02,-110.0,-0.2,1.7,84.5,26.69,28.613123405046544
508,1992.0,5.0,5.0,-5.01,-110.0,-5.6,3.1,78.9,27.88,28.078751013511237
509,1994.0,7.0,24.0,-1.94,164.4,1.8,2.0,82.9,27.8,29.649392167019627
510,1994.0,4.0,4.0,5.0,156.0,-0.9546784791175966,-0.6632009961065819,81.6,27.98,29.19504031861233
511,1992.0,12.0,11.0,-0.03,-170.0,-0.3,-1.9,81.6,27.2,28.72518319224482
512,1988.0,10.0,31.0,-4.97,-110.0,-5.177653027479863,3.525282411619372,87.84541614403838,22.55,22.71061994700257
513,1990.0,2.0,26.0,5.0,165.0,-6.2,-0.6,83.31997829361933,28.14,29.074412174149366
514,1994.0,4.0,30.0,2.0,-125.0,-5.5,2.4,82.98682473213807,26.273903593794557,27.229200647004838
515,1994.0,9.0,27.0,0.04,-179.9,-2.3,-4.1,79.1,28.31,29.26523632263437
516,1996.0,6.0,7.0,5.34,-124.9,-4.5,4.6,82.52464997524305,26.183332910467243,27.31903091979025
517,1992.0,3.0,15.0,8.04,-110.06,-2.9700636803858487,-0.44334945282901117,86.3,27.84,28.71991643370336
518,1996.0,2.0,6.0,2.0,147.0,-1.5026300636925,-1.0694961626570034,81.5,27.69,29.008577047568917
519,1993.0,5.0,8.0,4.97,137.0,-0.1,2.2,86.7,27.14,28.915065479212423
520,1981.0,11.0,30.0,-0.01,-94.94,0.0,2.7,96.37461958708025,20.44,20.516994592905917
521,1992.0,9.0,10.0,-8.03,-109.94,-7.0,2.6,82.8873282006881,24.2,24.54569653269311
522,1990.0,3.0,3.0,-0.01,165.0,-1.1936225469059067,-0.22364088052472653,84.21587268749113,27.56,29.195345922568873
523,1993.0,6.0,29.0,-1.98,-140.0,-3.7,-2.1,81.6,27.06,27.86853966544655
524,1994.0,1.0,16.0,8.05,165.1,-5.5,-5.4,77.8,27.86,28.180995524146482
525,1993.0,2.0,13.0,7.99,-170.0,-5.4,-6.1,84.0,27.55,27.999461924872243
526,1993.0,11.0,13.0,1.96,-125.0,-5.9,3.6,82.03674424694987,25.475165745389972,26.15895852889397
527,1991.0,12.0,18.0,-4.99,156.0,-0.5194176290198413,0.09800941585217515,77.29932037446429,28.9,30.05542782987894
528,1990.0,3.0,16.0,0.0,-110.0,-2.8,0.8,87.3911348436676,25.11,25.47604879836103
529,1989.0,12.0,12.0,-2.14,-110.56,-4.3,2.2,88.9613738628367,21.86,22.20291884091148
